"databaseName","schemaName","tableName","columnName","dataType","length","nullable","defaultValue","ordinalPosition"
"GAUSS_LARGE","T_SRC_01","TABLE_009","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_01","TABLE_009","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_01","TABLE_009","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_01","TABLE_010","ID","DECIMAL","18","NO","","1"
"GAUSS_LARGE","T_SRC_01","TABLE_010","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_LARGE","T_SRC_01","TABLE_010","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_LARGE","T_SRC_01","TABLE_010","RATE","DECIMAL","8,4","YES","ARCHIVED","4"
"GAUSS_LARGE","T_SRC_01","TABLE_010","ACTIVE","CHAR","1","NO","Y","5"
"GAUSS_LARGE","T_SRC_01","TABLE_010","LAST_SYNC","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_01","TABLE_010","AUDIT_MARK","CHAR","1","YES","","7"
"GAUSS_LARGE","T_SRC_02","TABLE_011","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_02","TABLE_011","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_LARGE","T_SRC_02","TABLE_011","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_LARGE","T_SRC_02","TABLE_011","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_02","TABLE_011","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_02","TABLE_011","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_02","TABLE_012","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_02","TABLE_012","CODE","VARCHAR","16","NO","","2"
"GAUSS_LARGE","T_SRC_02","TABLE_012","NAME","VARCHAR","60","YES","","3"
"GAUSS_LARGE","T_SRC_02","TABLE_012","STATUS","CHAR","1","NO","A","4"
"GAUSS_LARGE","T_SRC_02","TABLE_012","AMOUNT","VARCHAR","32","NO","0","5"
"GAUSS_LARGE","T_SRC_02","TABLE_012","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_LARGE","T_SRC_02","TABLE_013","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_02","TABLE_013","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_LARGE","T_SRC_02","TABLE_013","SCORE","INTEGER","90","YES","0","3"
"GAUSS_LARGE","T_SRC_02","TABLE_013","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_02","TABLE_013","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_02","TABLE_013","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_02","TABLE_014","ID","DECIMAL","18","NO","","1"
"GAUSS_LARGE","T_SRC_02","TABLE_014","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_LARGE","T_SRC_02","TABLE_014","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_LARGE","T_SRC_02","TABLE_014","RATE","DECIMAL","8,4","YES","Z","4"
"GAUSS_LARGE","T_SRC_02","TABLE_014","ACTIVE","CHAR","1","NO","Y","5"
"GAUSS_LARGE","T_SRC_02","TABLE_014","LAST_SYNC","TIMESTAMP","","YES","","6"
"GAUSS_LARGE","T_SRC_02","TABLE_015","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_02","TABLE_015","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_LARGE","T_SRC_02","TABLE_015","OWNER_NAME","VARCHAR","50","NO","","3"
"GAUSS_LARGE","T_SRC_02","TABLE_015","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_02","TABLE_015","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_02","TABLE_015","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_02","TABLE_016","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_02","TABLE_016","CODE","VARCHAR","16","NO","","2"
"GAUSS_LARGE","T_SRC_02","TABLE_016","NAME","VARCHAR","60","YES","","3"
"GAUSS_LARGE","T_SRC_02","TABLE_016","STATUS","CHAR","1","NO","A","4"
"GAUSS_LARGE","T_SRC_02","TABLE_016","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_LARGE","T_SRC_02","TABLE_017","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_02","TABLE_017","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_LARGE","T_SRC_02","TABLE_017","SCORE","INTEGER","10","YES","0","3"
"GAUSS_LARGE","T_SRC_02","TABLE_017","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_02","TABLE_017","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_02","TABLE_017","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_02","TABLE_017","EXTRA_FLAG","VARCHAR","5","YES","","7"
"GAUSS_LARGE","T_SRC_02","TABLE_019","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_02","TABLE_019","REGION_CODE","NUMERIC","18","NO","","2"
"GAUSS_LARGE","T_SRC_02","TABLE_019","OWNER_NAME","VARCHAR","30","YES","","3"
"GAUSS_LARGE","T_SRC_02","TABLE_019","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_02","TABLE_019","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_02","TABLE_019","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_02","TABLE_020","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_02","TABLE_020","CODE","VARCHAR","16","NO","","2"
"GAUSS_LARGE","T_SRC_02","TABLE_020","NAME","VARCHAR","60","YES","","3"
"GAUSS_LARGE","T_SRC_02","TABLE_020","STATUS","CHAR","1","NO","ARCHIVED","4"
"GAUSS_LARGE","T_SRC_02","TABLE_020","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_LARGE","T_SRC_02","TABLE_020","UPDATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_02","TABLE_020","AUDIT_MARK","CHAR","1","YES","","7"
"GAUSS_LARGE","T_SRC_03","TABLE_021","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_03","TABLE_021","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_LARGE","T_SRC_03","TABLE_021","SCORE","INTEGER","10","YES","0","3"
"GAUSS_LARGE","T_SRC_03","TABLE_021","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_03","TABLE_021","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_03","TABLE_021","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_03","TABLE_022","ID","DECIMAL","18","NO","","1"
"GAUSS_LARGE","T_SRC_03","TABLE_022","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_LARGE","T_SRC_03","TABLE_022","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_LARGE","T_SRC_03","TABLE_022","RATE","DECIMAL","8,4","YES","0","4"
"GAUSS_LARGE","T_SRC_03","TABLE_022","ACTIVE","VARCHAR","32","NO","Y","5"
"GAUSS_LARGE","T_SRC_03","TABLE_022","LAST_SYNC","TIMESTAMP","","YES","","6"
"GAUSS_LARGE","T_SRC_03","TABLE_023","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_03","TABLE_023","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_LARGE","T_SRC_03","TABLE_023","OWNER_NAME","VARCHAR","90","YES","","3"
"GAUSS_LARGE","T_SRC_03","TABLE_023","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_03","TABLE_023","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_03","TABLE_023","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_03","TABLE_024","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_03","TABLE_024","CODE","VARCHAR","16","NO","","2"
"GAUSS_LARGE","T_SRC_03","TABLE_024","NAME","VARCHAR","60","YES","","3"
"GAUSS_LARGE","T_SRC_03","TABLE_024","STATUS","CHAR","1","NO","I","4"
"GAUSS_LARGE","T_SRC_03","TABLE_024","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_LARGE","T_SRC_03","TABLE_024","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_LARGE","T_SRC_03","TABLE_025","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_03","TABLE_025","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_LARGE","T_SRC_03","TABLE_025","SCORE","INTEGER","10","NO","0","3"
"GAUSS_LARGE","T_SRC_03","TABLE_025","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_03","TABLE_025","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_03","TABLE_025","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_03","TABLE_026","ID","DECIMAL","18","NO","","1"
"GAUSS_LARGE","T_SRC_03","TABLE_026","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_LARGE","T_SRC_03","TABLE_026","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_LARGE","T_SRC_03","TABLE_026","RATE","DECIMAL","8,4","YES","0","4"
"GAUSS_LARGE","T_SRC_03","TABLE_026","ACTIVE","CHAR","1","NO","Y","5"
"GAUSS_LARGE","T_SRC_03","TABLE_027","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_03","TABLE_027","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_LARGE","T_SRC_03","TABLE_027","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_LARGE","T_SRC_03","TABLE_027","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_03","TABLE_027","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_03","TABLE_027","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_03","TABLE_027","EXTRA_FLAG","VARCHAR","5","YES","","7"
"GAUSS_LARGE","T_SRC_03","TABLE_029","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_03","TABLE_029","CATEGORY","NUMERIC","18","YES","","2"
"GAUSS_LARGE","T_SRC_03","TABLE_029","SCORE","INTEGER","30","YES","0","3"
"GAUSS_LARGE","T_SRC_03","TABLE_029","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_03","TABLE_029","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_03","TABLE_029","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_03","TABLE_030","ID","DECIMAL","18","NO","","1"
"GAUSS_LARGE","T_SRC_03","TABLE_030","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_LARGE","T_SRC_03","TABLE_030","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_LARGE","T_SRC_03","TABLE_030","RATE","DECIMAL","8,4","YES","ARCHIVED","4"
"GAUSS_LARGE","T_SRC_03","TABLE_030","ACTIVE","CHAR","1","NO","Y","5"
"GAUSS_LARGE","T_SRC_03","TABLE_030","LAST_SYNC","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_03","TABLE_030","AUDIT_MARK","CHAR","1","YES","","7"
"GAUSS_LARGE","T_SRC_04","TABLE_031","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_04","TABLE_031","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_LARGE","T_SRC_04","TABLE_031","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_LARGE","T_SRC_04","TABLE_031","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_04","TABLE_031","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_04","TABLE_031","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_04","TABLE_032","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_04","TABLE_032","CODE","VARCHAR","16","NO","","2"
"GAUSS_LARGE","T_SRC_04","TABLE_032","NAME","VARCHAR","60","YES","","3"
"GAUSS_LARGE","T_SRC_04","TABLE_032","STATUS","CHAR","1","NO","A","4"
"GAUSS_LARGE","T_SRC_04","TABLE_032","AMOUNT","VARCHAR","32","NO","0","5"
"GAUSS_LARGE","T_SRC_04","TABLE_032","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_LARGE","T_SRC_04","TABLE_033","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_04","TABLE_033","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_LARGE","T_SRC_04","TABLE_033","SCORE","INTEGER","90","YES","0","3"
"GAUSS_LARGE","T_SRC_04","TABLE_033","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_04","TABLE_033","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_04","TABLE_033","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_04","TABLE_034","ID","DECIMAL","18","NO","","1"
"GAUSS_LARGE","T_SRC_04","TABLE_034","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_LARGE","T_SRC_04","TABLE_034","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_LARGE","T_SRC_04","TABLE_034","RATE","DECIMAL","8,4","YES","Z","4"
"GAUSS_LARGE","T_SRC_04","TABLE_034","ACTIVE","CHAR","1","NO","Y","5"
"GAUSS_LARGE","T_SRC_04","TABLE_034","LAST_SYNC","TIMESTAMP","","YES","","6"
"GAUSS_LARGE","T_SRC_04","TABLE_035","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_04","TABLE_035","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_LARGE","T_SRC_04","TABLE_035","OWNER_NAME","VARCHAR","50","NO","","3"
"GAUSS_LARGE","T_SRC_04","TABLE_035","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_04","TABLE_035","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_04","TABLE_035","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_04","TABLE_036","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_04","TABLE_036","CODE","VARCHAR","16","NO","","2"
"GAUSS_LARGE","T_SRC_04","TABLE_036","NAME","VARCHAR","60","YES","","3"
"GAUSS_LARGE","T_SRC_04","TABLE_036","STATUS","CHAR","1","NO","A","4"
"GAUSS_LARGE","T_SRC_04","TABLE_036","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_LARGE","T_SRC_04","TABLE_037","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_04","TABLE_037","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_LARGE","T_SRC_04","TABLE_037","SCORE","INTEGER","10","YES","0","3"
"GAUSS_LARGE","T_SRC_04","TABLE_037","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_04","TABLE_037","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_04","TABLE_037","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_04","TABLE_037","EXTRA_FLAG","VARCHAR","5","YES","","7"
"GAUSS_LARGE","T_SRC_04","TABLE_039","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_04","TABLE_039","REGION_CODE","NUMERIC","18","NO","","2"
"GAUSS_LARGE","T_SRC_04","TABLE_039","OWNER_NAME","VARCHAR","30","YES","","3"
"GAUSS_LARGE","T_SRC_04","TABLE_039","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_04","TABLE_039","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_04","TABLE_039","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_04","TABLE_040","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_04","TABLE_040","CODE","VARCHAR","16","NO","","2"
"GAUSS_LARGE","T_SRC_04","TABLE_040","NAME","VARCHAR","60","YES","","3"
"GAUSS_LARGE","T_SRC_04","TABLE_040","STATUS","CHAR","1","NO","ARCHIVED","4"
"GAUSS_LARGE","T_SRC_04","TABLE_040","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_LARGE","T_SRC_04","TABLE_040","UPDATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_04","TABLE_040","AUDIT_MARK","CHAR","1","YES","","7"
"GAUSS_LARGE","T_SRC_05","TABLE_041","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_05","TABLE_041","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_LARGE","T_SRC_05","TABLE_041","SCORE","INTEGER","10","YES","0","3"
"GAUSS_LARGE","T_SRC_05","TABLE_041","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_05","TABLE_041","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_05","TABLE_041","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_05","TABLE_042","ID","DECIMAL","18","NO","","1"
"GAUSS_LARGE","T_SRC_05","TABLE_042","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_LARGE","T_SRC_05","TABLE_042","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_LARGE","T_SRC_05","TABLE_042","RATE","DECIMAL","8,4","YES","0","4"
"GAUSS_LARGE","T_SRC_05","TABLE_042","ACTIVE","VARCHAR","32","NO","Y","5"
"GAUSS_LARGE","T_SRC_05","TABLE_042","LAST_SYNC","TIMESTAMP","","YES","","6"
"GAUSS_LARGE","T_SRC_05","TABLE_043","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_05","TABLE_043","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_LARGE","T_SRC_05","TABLE_043","OWNER_NAME","VARCHAR","90","YES","","3"
"GAUSS_LARGE","T_SRC_05","TABLE_043","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_05","TABLE_043","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_05","TABLE_043","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_05","TABLE_044","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_05","TABLE_044","CODE","VARCHAR","16","NO","","2"
"GAUSS_LARGE","T_SRC_05","TABLE_044","NAME","VARCHAR","60","YES","","3"
"GAUSS_LARGE","T_SRC_05","TABLE_044","STATUS","CHAR","1","NO","I","4"
"GAUSS_LARGE","T_SRC_05","TABLE_044","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_LARGE","T_SRC_05","TABLE_044","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_LARGE","T_SRC_05","TABLE_045","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_05","TABLE_045","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_LARGE","T_SRC_05","TABLE_045","SCORE","INTEGER","10","NO","0","3"
"GAUSS_LARGE","T_SRC_05","TABLE_045","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_05","TABLE_045","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_05","TABLE_045","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_05","TABLE_046","ID","DECIMAL","18","NO","","1"
"GAUSS_LARGE","T_SRC_05","TABLE_046","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_LARGE","T_SRC_05","TABLE_046","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_LARGE","T_SRC_05","TABLE_046","RATE","DECIMAL","8,4","YES","0","4"
"GAUSS_LARGE","T_SRC_05","TABLE_046","ACTIVE","CHAR","1","NO","Y","5"
"GAUSS_LARGE","T_SRC_05","TABLE_047","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_05","TABLE_047","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_LARGE","T_SRC_05","TABLE_047","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_LARGE","T_SRC_05","TABLE_047","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_05","TABLE_047","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_05","TABLE_047","UPDATED_BY","VARCHAR","30","YES","","6"
"GAUSS_LARGE","T_SRC_05","TABLE_047","EXTRA_FLAG","VARCHAR","5","YES","","7"
"GAUSS_LARGE","T_SRC_05","TABLE_049","ID","BIGINT","19","NO","","1"
"GAUSS_LARGE","T_SRC_05","TABLE_049","CATEGORY","NUMERIC","18","YES","","2"
"GAUSS_LARGE","T_SRC_05","TABLE_049","SCORE","INTEGER","30","YES","0","3"
"GAUSS_LARGE","T_SRC_05","TABLE_049","FLAG","CHAR","1","YES","N","4"
"GAUSS_LARGE","T_SRC_05","TABLE_049","CREATED_BY","VARCHAR","40","NO","","5"
"GAUSS_LARGE","T_SRC_05","TABLE_049","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_05","TABLE_050","ID","DECIMAL","18","NO","","1"
"GAUSS_LARGE","T_SRC_05","TABLE_050","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_LARGE","T_SRC_05","TABLE_050","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_LARGE","T_SRC_05","TABLE_050","RATE","DECIMAL","8,4","YES","ARCHIVED","4"
"GAUSS_LARGE","T_SRC_05","TABLE_050","ACTIVE","CHAR","1","NO","Y","5"
"GAUSS_LARGE","T_SRC_05","TABLE_050","LAST_SYNC","TIMESTAMP","","NO","","6"
"GAUSS_LARGE","T_SRC_05","TABLE_050","AUDIT_MARK","CHAR","1","YES","","7"
"GAUSS_LARGE","T_SRC_06","TABLE_051","ID","INTEGER","10","NO","","1"
"GAUSS_LARGE","T_SRC_06","TABLE_051","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_LARGE","T_SRC_06","TABLE_051","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_LARGE","T_SRC_06","TABLE_051","REMARK","VARCHAR","200","YES","","4"
"GAUSS_LARGE","T_SRC_06","TABLE_051","VERSION","INTEGER","10","NO","1","5"
"GAUSS_LARGE","T_SRC_06","TABLE_051","UPDATED_BY","VARCHAR","30","YES","","6"
