"databaseName","schemaName","tableName","columnName","dataType","length","nullable","defaultValue","ordinalPosition"
"DB2_A","LEGACY_01","BIZ_TABLE_009","FULL_NAME","VARCHAR","80","YES","","3"
"DB2_A","LEGACY_01","BIZ_TABLE_009","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"DB2_A","LEGACY_01","BIZ_TABLE_009","OPEN_DATE","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_009","SYNC_TAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_009","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"DB2_A","LEGACY_01","BIZ_TABLE_010","ID","DECIMAL","18","NO","","1"
"DB2_A","LEGACY_01","BIZ_TABLE_010","REGION_CODE","CHAR","6","NO","","2"
"DB2_A","LEGACY_01","BIZ_TABLE_010","OWNER_NAME","VARCHAR","50","YES","","3"
"DB2_A","LEGACY_01","BIZ_TABLE_010","AMOUNT","DECIMAL","12,2","NO","0","4"
"DB2_A","LEGACY_01","BIZ_TABLE_010","UPDATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_010","HISTORY_MARK","CHAR","1","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_010","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"DB2_A","LEGACY_01","BIZ_TABLE_011","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_01","BIZ_TABLE_011","CATEGORY","VARCHAR","24","YES","","2"
"DB2_A","LEGACY_01","BIZ_TABLE_011","SCORE","INTEGER","10","YES","0","3"
"DB2_A","LEGACY_01","BIZ_TABLE_011","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"DB2_A","LEGACY_01","BIZ_TABLE_011","LAST_SYNC_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_011","SOURCE_TRACE","VARCHAR","40","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_011","ARCHIVE_NOTE","VARCHAR","160","YES","","7"
"DB2_A","LEGACY_01","BIZ_TABLE_012","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_01","BIZ_TABLE_012","BIZ_CODE","VARCHAR","16","NO","","2"
"DB2_A","LEGACY_01","BIZ_TABLE_012","NAME","VARCHAR","60","YES","","3"
"DB2_A","LEGACY_01","BIZ_TABLE_012","STATUS","CHAR","1","YES","A","4"
"DB2_A","LEGACY_01","BIZ_TABLE_012","CREATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_012","LEGACY_FLAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_012","INTERNAL_NOTE","VARCHAR","120","YES","","7"
"DB2_A","LEGACY_01","BIZ_TABLE_013","ID","BIGINT","19","NO","","1"
"DB2_A","LEGACY_01","BIZ_TABLE_013","CUSTOMER_NO","CHAR","12","NO","","2"
"DB2_A","LEGACY_01","BIZ_TABLE_013","FULL_NAME","VARCHAR","80","YES","","3"
"DB2_A","LEGACY_01","BIZ_TABLE_013","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"DB2_A","LEGACY_01","BIZ_TABLE_013","OPEN_DATE","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_013","SYNC_TAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_013","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"DB2_A","LEGACY_01","BIZ_TABLE_014","ID","DECIMAL","18","NO","","1"
"DB2_A","LEGACY_01","BIZ_TABLE_014","REGION_CODE","CHAR","6","NO","","2"
"DB2_A","LEGACY_01","BIZ_TABLE_014","OWNER_NAME","VARCHAR","50","YES","","3"
"DB2_A","LEGACY_01","BIZ_TABLE_014","AMOUNT","DECIMAL","12,2","NO","0","4"
"DB2_A","LEGACY_01","BIZ_TABLE_014","UPDATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_014","HISTORY_MARK","CHAR","1","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_014","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"DB2_A","LEGACY_01","BIZ_TABLE_015","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_01","BIZ_TABLE_015","CATEGORY","VARCHAR","24","YES","","2"
"DB2_A","LEGACY_01","BIZ_TABLE_015","SCORE","INTEGER","10","YES","0","3"
"DB2_A","LEGACY_01","BIZ_TABLE_015","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"DB2_A","LEGACY_01","BIZ_TABLE_015","LAST_SYNC_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_015","SOURCE_TRACE","VARCHAR","40","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_015","ARCHIVE_NOTE","VARCHAR","160","YES","","7"
"DB2_A","LEGACY_01","BIZ_TABLE_016","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_01","BIZ_TABLE_016","BIZ_CODE","VARCHAR","16","NO","","2"
"DB2_A","LEGACY_01","BIZ_TABLE_016","NAME","VARCHAR","60","YES","","3"
"DB2_A","LEGACY_01","BIZ_TABLE_016","STATUS","CHAR","1","YES","A","4"
"DB2_A","LEGACY_01","BIZ_TABLE_016","CREATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_016","LEGACY_FLAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_016","INTERNAL_NOTE","VARCHAR","120","YES","","7"
"DB2_A","LEGACY_01","BIZ_TABLE_017","ID","BIGINT","19","NO","","1"
"DB2_A","LEGACY_01","BIZ_TABLE_017","CUSTOMER_NO","CHAR","12","NO","","2"
"DB2_A","LEGACY_01","BIZ_TABLE_017","FULL_NAME","VARCHAR","80","YES","","3"
"DB2_A","LEGACY_01","BIZ_TABLE_017","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"DB2_A","LEGACY_01","BIZ_TABLE_017","OPEN_DATE","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_017","SYNC_TAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_017","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"DB2_A","LEGACY_01","BIZ_TABLE_018","ID","DECIMAL","18","NO","","1"
"DB2_A","LEGACY_01","BIZ_TABLE_018","REGION_CODE","CHAR","6","NO","","2"
"DB2_A","LEGACY_01","BIZ_TABLE_018","OWNER_NAME","VARCHAR","50","YES","","3"
"DB2_A","LEGACY_01","BIZ_TABLE_018","AMOUNT","DECIMAL","12,2","NO","0","4"
"DB2_A","LEGACY_01","BIZ_TABLE_018","UPDATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_01","BIZ_TABLE_018","HISTORY_MARK","CHAR","1","YES","","6"
"DB2_A","LEGACY_01","BIZ_TABLE_018","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_019","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_019","CATEGORY","VARCHAR","24","YES","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_019","SCORE","INTEGER","10","YES","0","3"
"DB2_A","LEGACY_02","BIZ_TABLE_019","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"DB2_A","LEGACY_02","BIZ_TABLE_019","LAST_SYNC_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_019","SOURCE_TRACE","VARCHAR","40","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_019","ARCHIVE_NOTE","VARCHAR","160","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_020","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_020","BIZ_CODE","VARCHAR","16","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_020","NAME","VARCHAR","60","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_020","STATUS","CHAR","1","YES","A","4"
"DB2_A","LEGACY_02","BIZ_TABLE_020","CREATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_020","LEGACY_FLAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_020","INTERNAL_NOTE","VARCHAR","120","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_021","ID","BIGINT","19","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_021","CUSTOMER_NO","CHAR","12","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_021","FULL_NAME","VARCHAR","80","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_021","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"DB2_A","LEGACY_02","BIZ_TABLE_021","OPEN_DATE","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_021","SYNC_TAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_021","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_022","ID","DECIMAL","18","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_022","REGION_CODE","CHAR","6","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_022","OWNER_NAME","VARCHAR","50","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_022","AMOUNT","DECIMAL","12,2","NO","0","4"
"DB2_A","LEGACY_02","BIZ_TABLE_022","UPDATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_022","HISTORY_MARK","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_022","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_023","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_023","CATEGORY","VARCHAR","24","YES","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_023","SCORE","INTEGER","10","YES","0","3"
"DB2_A","LEGACY_02","BIZ_TABLE_023","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"DB2_A","LEGACY_02","BIZ_TABLE_023","LAST_SYNC_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_023","SOURCE_TRACE","VARCHAR","40","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_023","ARCHIVE_NOTE","VARCHAR","160","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_024","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_024","BIZ_CODE","VARCHAR","16","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_024","NAME","VARCHAR","60","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_024","STATUS","CHAR","1","YES","A","4"
"DB2_A","LEGACY_02","BIZ_TABLE_024","CREATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_024","LEGACY_FLAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_024","INTERNAL_NOTE","VARCHAR","120","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_025","ID","BIGINT","19","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_025","CUSTOMER_NO","CHAR","12","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_025","FULL_NAME","VARCHAR","80","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_025","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"DB2_A","LEGACY_02","BIZ_TABLE_025","OPEN_DATE","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_025","SYNC_TAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_025","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_026","ID","DECIMAL","18","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_026","REGION_CODE","CHAR","6","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_026","OWNER_NAME","VARCHAR","50","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_026","AMOUNT","DECIMAL","12,2","NO","0","4"
"DB2_A","LEGACY_02","BIZ_TABLE_026","UPDATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_026","HISTORY_MARK","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_026","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_027","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_027","CATEGORY","VARCHAR","24","YES","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_027","SCORE","INTEGER","10","YES","0","3"
"DB2_A","LEGACY_02","BIZ_TABLE_027","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"DB2_A","LEGACY_02","BIZ_TABLE_027","LAST_SYNC_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_027","SOURCE_TRACE","VARCHAR","40","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_027","ARCHIVE_NOTE","VARCHAR","160","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_028","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_028","BIZ_CODE","VARCHAR","16","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_028","NAME","VARCHAR","60","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_028","STATUS","CHAR","1","YES","A","4"
"DB2_A","LEGACY_02","BIZ_TABLE_028","CREATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_028","LEGACY_FLAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_028","INTERNAL_NOTE","VARCHAR","120","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_029","ID","BIGINT","19","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_029","CUSTOMER_NO","CHAR","12","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_029","FULL_NAME","VARCHAR","80","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_029","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"DB2_A","LEGACY_02","BIZ_TABLE_029","OPEN_DATE","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_029","SYNC_TAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_029","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_030","ID","DECIMAL","18","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_030","REGION_CODE","CHAR","6","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_030","OWNER_NAME","VARCHAR","50","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_030","AMOUNT","DECIMAL","12,2","NO","0","4"
"DB2_A","LEGACY_02","BIZ_TABLE_030","UPDATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_030","HISTORY_MARK","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_030","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_031","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_031","CATEGORY","VARCHAR","24","YES","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_031","SCORE","INTEGER","10","YES","0","3"
"DB2_A","LEGACY_02","BIZ_TABLE_031","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"DB2_A","LEGACY_02","BIZ_TABLE_031","LAST_SYNC_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_031","SOURCE_TRACE","VARCHAR","40","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_031","ARCHIVE_NOTE","VARCHAR","160","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_032","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_032","BIZ_CODE","VARCHAR","16","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_032","NAME","VARCHAR","60","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_032","STATUS","CHAR","1","YES","A","4"
"DB2_A","LEGACY_02","BIZ_TABLE_032","CREATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_032","LEGACY_FLAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_032","INTERNAL_NOTE","VARCHAR","120","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_033","ID","BIGINT","19","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_033","CUSTOMER_NO","CHAR","12","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_033","FULL_NAME","VARCHAR","80","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_033","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"DB2_A","LEGACY_02","BIZ_TABLE_033","OPEN_DATE","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_033","SYNC_TAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_033","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_034","ID","DECIMAL","18","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_034","REGION_CODE","CHAR","6","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_034","OWNER_NAME","VARCHAR","50","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_034","AMOUNT","DECIMAL","12,2","NO","0","4"
"DB2_A","LEGACY_02","BIZ_TABLE_034","UPDATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_034","HISTORY_MARK","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_034","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_035","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_035","CATEGORY","VARCHAR","24","YES","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_035","SCORE","INTEGER","10","YES","0","3"
"DB2_A","LEGACY_02","BIZ_TABLE_035","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"DB2_A","LEGACY_02","BIZ_TABLE_035","LAST_SYNC_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_035","SOURCE_TRACE","VARCHAR","40","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_035","ARCHIVE_NOTE","VARCHAR","160","YES","","7"
"DB2_A","LEGACY_02","BIZ_TABLE_036","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_02","BIZ_TABLE_036","BIZ_CODE","VARCHAR","16","NO","","2"
"DB2_A","LEGACY_02","BIZ_TABLE_036","NAME","VARCHAR","60","YES","","3"
"DB2_A","LEGACY_02","BIZ_TABLE_036","STATUS","CHAR","1","YES","A","4"
"DB2_A","LEGACY_02","BIZ_TABLE_036","CREATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_02","BIZ_TABLE_036","LEGACY_FLAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_02","BIZ_TABLE_036","INTERNAL_NOTE","VARCHAR","120","YES","","7"
"DB2_A","LEGACY_03","BIZ_TABLE_037","ID","BIGINT","19","NO","","1"
"DB2_A","LEGACY_03","BIZ_TABLE_037","CUSTOMER_NO","CHAR","12","NO","","2"
"DB2_A","LEGACY_03","BIZ_TABLE_037","FULL_NAME","VARCHAR","80","YES","","3"
"DB2_A","LEGACY_03","BIZ_TABLE_037","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"DB2_A","LEGACY_03","BIZ_TABLE_037","OPEN_DATE","DATE","10","NO","","5"
"DB2_A","LEGACY_03","BIZ_TABLE_037","SYNC_TAG","CHAR","1","YES","","6"
"DB2_A","LEGACY_03","BIZ_TABLE_037","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"DB2_A","LEGACY_03","BIZ_TABLE_038","ID","DECIMAL","18","NO","","1"
"DB2_A","LEGACY_03","BIZ_TABLE_038","REGION_CODE","CHAR","6","NO","","2"
"DB2_A","LEGACY_03","BIZ_TABLE_038","OWNER_NAME","VARCHAR","50","YES","","3"
"DB2_A","LEGACY_03","BIZ_TABLE_038","AMOUNT","DECIMAL","12,2","NO","0","4"
"DB2_A","LEGACY_03","BIZ_TABLE_038","UPDATED_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_03","BIZ_TABLE_038","HISTORY_MARK","CHAR","1","YES","","6"
"DB2_A","LEGACY_03","BIZ_TABLE_038","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"DB2_A","LEGACY_03","BIZ_TABLE_039","ID","INTEGER","10","NO","","1"
"DB2_A","LEGACY_03","BIZ_TABLE_039","CATEGORY","VARCHAR","24","YES","","2"
"DB2_A","LEGACY_03","BIZ_TABLE_039","SCORE","INTEGER","10","YES","0","3"
"DB2_A","LEGACY_03","BIZ_TABLE_039","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"DB2_A","LEGACY_03","BIZ_TABLE_039","LAST_SYNC_AT","DATE","10","NO","","5"
"DB2_A","LEGACY_03","BIZ_TABLE_039","SOURCE_TRACE","VARCHAR","40","YES","","6"
"DB2_A","LEGACY_03","BIZ_TABLE_039","ARCHIVE_NOTE","VARCHAR","160","YES","","7"
"DB2_A","LEGACY_03","BIZ_TABLE_040","ID","INTEGER","10","NO","","1"
