"databaseName","schemaName","tableName","columnName","dataType","length","nullable","defaultValue","ordinalPosition"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_011_VIEW","SOURCE_TRACE","VARCHAR","40","YES","","5"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_011_VIEW","ARCHIVE_NOTE","VARCHAR","160","YES","","6"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_011_VIEW","TARGET_ONLY_FLAG","VARCHAR","8","YES","","7"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_012_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_012_VIEW","BIZ_CODE","VARCHAR","16","NO","","2"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_012_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_012_VIEW","STATUS","CHAR","1","YES","A","4"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_012_VIEW","CREATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_013_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_013_VIEW","CUSTOMER_NO","CHAR","12","NO","","2"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_013_VIEW","FULL_NAME","VARCHAR","80","YES","","3"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_013_VIEW","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_013_VIEW","OPEN_DATE","TIMESTAMP","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_013_VIEW","OPERATOR_REMARK","VARCHAR","200","YES","","6"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_014_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_014_VIEW","REGION_CODE","NUMERIC","18","NO","","2"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_014_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_014_VIEW","AMOUNT","DECIMAL","12,2","NO","0","4"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_014_VIEW","UPDATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_014_VIEW","HISTORY_MARK","CHAR","1","YES","","6"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_014_VIEW","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_015_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_015_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_015_VIEW","SCORE","INTEGER","20","YES","0","3"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_015_VIEW","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_015_VIEW","LAST_SYNC_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_015_VIEW","SOURCE_TRACE","VARCHAR","40","YES","","6"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_016_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_016_VIEW","BIZ_CODE","VARCHAR","16","NO","","2"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_016_VIEW","NAME","VARCHAR","75","YES","","3"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_016_VIEW","STATUS","CHAR","1","YES","A","4"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_016_VIEW","CREATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_016_VIEW","INTERNAL_NOTE","VARCHAR","120","YES","","6"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_016_VIEW","TARGET_ONLY_STATUS","VARCHAR","12","YES","","7"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_017_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_017_VIEW","CUSTOMER_NO","CHAR","12","NO","","2"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_017_VIEW","FULL_NAME","VARCHAR","80","YES","","3"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_017_VIEW","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_017_VIEW","OPEN_DATE","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_017_VIEW","SYNC_TAG","CHAR","1","YES","","6"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_017_VIEW","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_018_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_018_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_018_VIEW","OWNER_NAME","VARCHAR","70","YES","","3"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_018_VIEW","AMOUNT","DECIMAL","12,2","NO","0","4"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_018_VIEW","UPDATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_018_VIEW","HISTORY_MARK","CHAR","1","YES","","6"
"GAUSS_FINAL","VIEW_APP_01","BIZ_TABLE_018_VIEW","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_019_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_019_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_019_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_019_VIEW","LAST_SYNC_AT","DATE","10","NO","","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_019_VIEW","SOURCE_TRACE","VARCHAR","40","YES","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_019_VIEW","ARCHIVE_NOTE","VARCHAR","160","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_019_VIEW","TARGET_ONLY_FLAG","VARCHAR","8","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_020_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_020_VIEW","BIZ_CODE","VARCHAR","16","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_020_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_020_VIEW","STATUS","CHAR","1","YES","A","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_020_VIEW","CREATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_021_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_021_VIEW","CUSTOMER_NO","CHAR","12","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_021_VIEW","FULL_NAME","VARCHAR","80","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_021_VIEW","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_021_VIEW","OPEN_DATE","TIMESTAMP","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_021_VIEW","OPERATOR_REMARK","VARCHAR","200","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_022_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_022_VIEW","REGION_CODE","NUMERIC","18","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_022_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_022_VIEW","AMOUNT","DECIMAL","12,2","NO","0","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_022_VIEW","UPDATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_022_VIEW","HISTORY_MARK","CHAR","1","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_022_VIEW","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_023_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_023_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_023_VIEW","SCORE","INTEGER","20","YES","0","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_023_VIEW","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_023_VIEW","LAST_SYNC_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_023_VIEW","SOURCE_TRACE","VARCHAR","40","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_024_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_024_VIEW","BIZ_CODE","VARCHAR","16","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_024_VIEW","NAME","VARCHAR","75","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_024_VIEW","STATUS","CHAR","1","YES","A","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_024_VIEW","CREATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_024_VIEW","INTERNAL_NOTE","VARCHAR","120","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_024_VIEW","TARGET_ONLY_STATUS","VARCHAR","12","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_025_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_025_VIEW","CUSTOMER_NO","CHAR","12","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_025_VIEW","FULL_NAME","VARCHAR","80","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_025_VIEW","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_025_VIEW","OPEN_DATE","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_025_VIEW","SYNC_TAG","CHAR","1","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_025_VIEW","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_026_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_026_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_026_VIEW","OWNER_NAME","VARCHAR","70","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_026_VIEW","AMOUNT","DECIMAL","12,2","NO","0","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_026_VIEW","UPDATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_026_VIEW","HISTORY_MARK","CHAR","1","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_026_VIEW","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_027_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_027_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_027_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_027_VIEW","LAST_SYNC_AT","DATE","10","NO","","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_027_VIEW","SOURCE_TRACE","VARCHAR","40","YES","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_027_VIEW","ARCHIVE_NOTE","VARCHAR","160","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_027_VIEW","TARGET_ONLY_FLAG","VARCHAR","8","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_028_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_028_VIEW","BIZ_CODE","VARCHAR","16","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_028_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_028_VIEW","STATUS","CHAR","1","YES","A","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_028_VIEW","CREATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_029_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_029_VIEW","CUSTOMER_NO","CHAR","12","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_029_VIEW","FULL_NAME","VARCHAR","80","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_029_VIEW","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_029_VIEW","OPEN_DATE","TIMESTAMP","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_029_VIEW","OPERATOR_REMARK","VARCHAR","200","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_030_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_030_VIEW","REGION_CODE","NUMERIC","18","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_030_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_030_VIEW","AMOUNT","DECIMAL","12,2","NO","0","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_030_VIEW","UPDATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_030_VIEW","HISTORY_MARK","CHAR","1","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_030_VIEW","MANUAL_COMMENT","VARCHAR","180","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_031_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_031_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_031_VIEW","SCORE","INTEGER","20","YES","0","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_031_VIEW","ACTIVE_FLAG","CHAR","1","NO","Y","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_031_VIEW","LAST_SYNC_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_031_VIEW","SOURCE_TRACE","VARCHAR","40","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_032_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_032_VIEW","BIZ_CODE","VARCHAR","16","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_032_VIEW","NAME","VARCHAR","75","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_032_VIEW","STATUS","CHAR","1","YES","A","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_032_VIEW","CREATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_032_VIEW","INTERNAL_NOTE","VARCHAR","120","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_032_VIEW","TARGET_ONLY_STATUS","VARCHAR","12","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_033_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_033_VIEW","CUSTOMER_NO","CHAR","12","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_033_VIEW","FULL_NAME","VARCHAR","80","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_033_VIEW","LEVEL_CODE","VARCHAR","8","YES","L1","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_033_VIEW","OPEN_DATE","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_033_VIEW","SYNC_TAG","CHAR","1","YES","","6"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_033_VIEW","OPERATOR_REMARK","VARCHAR","200","YES","","7"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_034_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_034_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_034_VIEW","OWNER_NAME","VARCHAR","70","YES","","3"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_034_VIEW","AMOUNT","DECIMAL","12,2","NO","0","4"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_034_VIEW","UPDATED_AT","DATE","10","NO","","5"
"GAUSS_FINAL","VIEW_APP_02","BIZ_TABLE_034_VIEW","HISTORY_MARK","CHAR","1","YES","","6"
